"","date_time","minute_hour","hour","interval","date","count","day","date_abbrev"
"1407","09/12/2023, 9:15-29","9:15-29",9,"15-29","09/12/2023",1,"Tuesday","09.12"
"1408","09/12/2023, 9:15-29","9:15-29",9,"15-29","09/12/2023",26,"Tuesday","09.12"
"1409","09/12/2023, 9:30-44","9:30-44",9,"30-44","09/12/2023",6,"Tuesday","09.12"
"1410","09/12/2023, 9:30-44","9:30-44",9,"30-44","09/12/2023",1,"Tuesday","09.12"
"1411","09/12/2023, 9:30-44","9:30-44",9,"30-44","09/12/2023",28,"Tuesday","09.12"
"1412","09/12/2023, 9:45-59","9:45-59",9,"45-59","09/12/2023",9,"Tuesday","09.12"
"1413","09/12/2023, 9:45-59","9:45-59",9,"45-59","09/12/2023",1,"Tuesday","09.12"
"1414","09/12/2023, 9:45-59","9:45-59",9,"45-59","09/12/2023",31,"Tuesday","09.12"
"1415","09/12/2023, 10:00-14","10:00-14",10,"00-14","09/12/2023",14,"Tuesday","09.12"
"1416","09/12/2023, 10:00-14","10:00-14",10,"00-14","09/12/2023",51,"Tuesday","09.12"
"1417","09/12/2023, 10:15-29","10:15-29",10,"15-29","09/12/2023",7,"Tuesday","09.12"
"1418","09/12/2023, 10:15-29","10:15-29",10,"15-29","09/12/2023",23,"Tuesday","09.12"
"1419","09/12/2023, 10:30-44","10:30-44",10,"30-44","09/12/2023",4,"Tuesday","09.12"
"1420","09/12/2023, 10:30-44","10:30-44",10,"30-44","09/12/2023",1,"Tuesday","09.12"
"1421","09/12/2023, 10:30-44","10:30-44",10,"30-44","09/12/2023",8,"Tuesday","09.12"
"1422","09/12/2023, 10:45-59","10:45-59",10,"45-59","09/12/2023",7,"Tuesday","09.12"
"1423","09/12/2023, 10:45-59","10:45-59",10,"45-59","09/12/2023",6,"Tuesday","09.12"
"1424","09/12/2023, 11:00-14","11:00-14",11,"00-14","09/12/2023",27,"Tuesday","09.12"
"1425","09/12/2023, 11:00-14","11:00-14",11,"00-14","09/12/2023",3,"Tuesday","09.12"
"1426","09/12/2023, 11:00-14","11:00-14",11,"00-14","09/12/2023",68,"Tuesday","09.12"
"1427","09/12/2023, 11:15-29","11:15-29",11,"15-29","09/12/2023",25,"Tuesday","09.12"
"1428","09/12/2023, 11:15-29","11:15-29",11,"15-29","09/12/2023",2,"Tuesday","09.12"
"1429","09/12/2023, 11:15-29","11:15-29",11,"15-29","09/12/2023",84,"Tuesday","09.12"
"1430","09/12/2023, 11:30-44","11:30-44",11,"30-44","09/12/2023",57,"Tuesday","09.12"
"1431","09/12/2023, 11:30-44","11:30-44",11,"30-44","09/12/2023",1,"Tuesday","09.12"
"1432","09/12/2023, 11:30-44","11:30-44",11,"30-44","09/12/2023",157,"Tuesday","09.12"
"1433","09/12/2023, 11:45-59","11:45-59",11,"45-59","09/12/2023",52,"Tuesday","09.12"
"1434","09/12/2023, 11:45-59","11:45-59",11,"45-59","09/12/2023",2,"Tuesday","09.12"
"1435","09/12/2023, 11:45-59","11:45-59",11,"45-59","09/12/2023",6,"Tuesday","09.12"
"1436","09/12/2023, 11:45-59","11:45-59",11,"45-59","09/12/2023",94,"Tuesday","09.12"
"1437","09/12/2023, 12:00-14","12:00-14",12,"00-14","09/12/2023",52,"Tuesday","09.12"
"1438","09/12/2023, 12:00-14","12:00-14",12,"00-14","09/12/2023",9,"Tuesday","09.12"
"1439","09/12/2023, 12:00-14","12:00-14",12,"00-14","09/12/2023",93,"Tuesday","09.12"
"1440","09/12/2023, 12:15-29","12:15-29",12,"15-29","09/12/2023",1,"Tuesday","09.12"
"1441","09/12/2023, 12:15-29","12:15-29",12,"15-29","09/12/2023",51,"Tuesday","09.12"
"1442","09/12/2023, 12:15-29","12:15-29",12,"15-29","09/12/2023",1,"Tuesday","09.12"
"1443","09/12/2023, 12:15-29","12:15-29",12,"15-29","09/12/2023",6,"Tuesday","09.12"
"1444","09/12/2023, 12:15-29","12:15-29",12,"15-29","09/12/2023",68,"Tuesday","09.12"
"1445","09/12/2023, 12:30-44","12:30-44",12,"30-44","09/12/2023",26,"Tuesday","09.12"
"1446","09/12/2023, 12:30-44","12:30-44",12,"30-44","09/12/2023",2,"Tuesday","09.12"
"1447","09/12/2023, 12:30-44","12:30-44",12,"30-44","09/12/2023",5,"Tuesday","09.12"
"1448","09/12/2023, 12:30-44","12:30-44",12,"30-44","09/12/2023",43,"Tuesday","09.12"
"1449","09/12/2023, 12:45-59","12:45-59",12,"45-59","09/12/2023",50,"Tuesday","09.12"
"1450","09/12/2023, 12:45-59","12:45-59",12,"45-59","09/12/2023",1,"Tuesday","09.12"
"1451","09/12/2023, 12:45-59","12:45-59",12,"45-59","09/12/2023",7,"Tuesday","09.12"
"1452","09/12/2023, 12:45-59","12:45-59",12,"45-59","09/12/2023",86,"Tuesday","09.12"
"1453","09/12/2023, 13:00-14","13:00-14",13,"00-14","09/12/2023",2,"Tuesday","09.12"
"1454","09/12/2023, 13:00-14","13:00-14",13,"00-14","09/12/2023",78,"Tuesday","09.12"
"1455","09/12/2023, 13:00-14","13:00-14",13,"00-14","09/12/2023",3,"Tuesday","09.12"
"1456","09/12/2023, 13:00-14","13:00-14",13,"00-14","09/12/2023",5,"Tuesday","09.12"
"1457","09/12/2023, 13:00-14","13:00-14",13,"00-14","09/12/2023",127,"Tuesday","09.12"
"1458","09/12/2023, 13:15-29","13:15-29",13,"15-29","09/12/2023",53,"Tuesday","09.12"
"1459","09/12/2023, 13:15-29","13:15-29",13,"15-29","09/12/2023",2,"Tuesday","09.12"
"1460","09/12/2023, 13:15-29","13:15-29",13,"15-29","09/12/2023",3,"Tuesday","09.12"
"1461","09/12/2023, 13:15-29","13:15-29",13,"15-29","09/12/2023",93,"Tuesday","09.12"
"1462","09/12/2023, 13:30-44","13:30-44",13,"30-44","09/12/2023",35,"Tuesday","09.12"
"1463","09/12/2023, 13:30-44","13:30-44",13,"30-44","09/12/2023",2,"Tuesday","09.12"
"1464","09/12/2023, 13:30-44","13:30-44",13,"30-44","09/12/2023",3,"Tuesday","09.12"
"1465","09/12/2023, 13:30-44","13:30-44",13,"30-44","09/12/2023",30,"Tuesday","09.12"
"1466","09/12/2023, 13:45-59","13:45-59",13,"45-59","09/12/2023",20,"Tuesday","09.12"
"1467","09/12/2023, 13:45-59","13:45-59",13,"45-59","09/12/2023",4,"Tuesday","09.12"
"1468","09/12/2023, 13:45-59","13:45-59",13,"45-59","09/12/2023",29,"Tuesday","09.12"
"1469","09/12/2023, 14:00-14","14:00-14",14,"00-14","09/12/2023",15,"Tuesday","09.12"
"1470","09/12/2023, 14:00-14","14:00-14",14,"00-14","09/12/2023",2,"Tuesday","09.12"
"1471","09/12/2023, 14:00-14","14:00-14",14,"00-14","09/12/2023",27,"Tuesday","09.12"
"1472","09/12/2023, 14:15-29","14:15-29",14,"15-29","09/12/2023",22,"Tuesday","09.12"
"1473","09/12/2023, 14:15-29","14:15-29",14,"15-29","09/12/2023",2,"Tuesday","09.12"
"1474","09/12/2023, 14:15-29","14:15-29",14,"15-29","09/12/2023",43,"Tuesday","09.12"
"1475","09/12/2023, 14:30-44","14:30-44",14,"30-44","09/12/2023",15,"Tuesday","09.12"
"1476","09/12/2023, 14:30-44","14:30-44",14,"30-44","09/12/2023",1,"Tuesday","09.12"
"1477","09/12/2023, 14:30-44","14:30-44",14,"30-44","09/12/2023",19,"Tuesday","09.12"
"1478","09/12/2023, 14:45-59","14:45-59",14,"45-59","09/12/2023",19,"Tuesday","09.12"
"1479","09/12/2023, 14:45-59","14:45-59",14,"45-59","09/12/2023",2,"Tuesday","09.12"
"1480","09/12/2023, 14:45-59","14:45-59",14,"45-59","09/12/2023",1,"Tuesday","09.12"
"1481","09/12/2023, 14:45-59","14:45-59",14,"45-59","09/12/2023",42,"Tuesday","09.12"
"1482","09/12/2023, 15:00-14","15:00-14",15,"00-14","09/12/2023",2,"Tuesday","09.12"
"1483","09/12/2023, 15:00-14","15:00-14",15,"00-14","09/12/2023",2,"Tuesday","09.12"
"1484","09/12/2023, 15:00-14","15:00-14",15,"00-14","09/12/2023",2,"Tuesday","09.12"
"1485","09/13/2023, 7:45-59","7:45-59",7,"45-59","09/13/2023",1,"Wednesday","09.13"
"1486","09/13/2023, 8:00-14","8:00-14",8,"00-14","09/13/2023",3,"Wednesday","09.13"
"1487","09/13/2023, 8:00-14","8:00-14",8,"00-14","09/13/2023",1,"Wednesday","09.13"
"1488","09/13/2023, 8:00-14","8:00-14",8,"00-14","09/13/2023",9,"Wednesday","09.13"
"1489","09/13/2023, 8:15-29","8:15-29",8,"15-29","09/13/2023",5,"Wednesday","09.13"
"1490","09/13/2023, 8:15-29","8:15-29",8,"15-29","09/13/2023",1,"Wednesday","09.13"
"1491","09/13/2023, 8:15-29","8:15-29",8,"15-29","09/13/2023",33,"Wednesday","09.13"
"1492","09/13/2023, 8:30-44","8:30-44",8,"30-44","09/13/2023",7,"Wednesday","09.13"
"1493","09/13/2023, 8:30-44","8:30-44",8,"30-44","09/13/2023",2,"Wednesday","09.13"
"1494","09/13/2023, 8:30-44","8:30-44",8,"30-44","09/13/2023",36,"Wednesday","09.13"
"1495","09/13/2023, 8:45-59","8:45-59",8,"45-59","09/13/2023",8,"Wednesday","09.13"
"1496","09/13/2023, 8:45-59","8:45-59",8,"45-59","09/13/2023",33,"Wednesday","09.13"
"1497","09/13/2023, 9:00-14","9:00-14",9,"00-14","09/13/2023",13,"Wednesday","09.13"
"1498","09/13/2023, 9:00-14","9:00-14",9,"00-14","09/13/2023",1,"Wednesday","09.13"
"1499","09/13/2023, 9:00-14","9:00-14",9,"00-14","09/13/2023",2,"Wednesday","09.13"
"1500","09/13/2023, 9:00-14","9:00-14",9,"00-14","09/13/2023",15,"Wednesday","09.13"
"1501","09/13/2023, 9:15-29","9:15-29",9,"15-29","09/13/2023",7,"Wednesday","09.13"
"1502","09/13/2023, 9:15-29","9:15-29",9,"15-29","09/13/2023",14,"Wednesday","09.13"
"1503","09/13/2023, 9:30-44","9:30-44",9,"30-44","09/13/2023",6,"Wednesday","09.13"
"1504","09/13/2023, 9:30-44","9:30-44",9,"30-44","09/13/2023",1,"Wednesday","09.13"
"1505","09/13/2023, 9:30-44","9:30-44",9,"30-44","09/13/2023",35,"Wednesday","09.13"
"1506","09/13/2023, 9:45-59","9:45-59",9,"45-59","09/13/2023",13,"Wednesday","09.13"
"1507","09/13/2023, 9:45-59","9:45-59",9,"45-59","09/13/2023",1,"Wednesday","09.13"
"1508","09/13/2023, 9:45-59","9:45-59",9,"45-59","09/13/2023",2,"Wednesday","09.13"
"1509","09/13/2023, 9:45-59","9:45-59",9,"45-59","09/13/2023",31,"Wednesday","09.13"
"1510","09/13/2023, 10:00-14","10:00-14",10,"00-14","09/13/2023",1,"Wednesday","09.13"
"1511","09/13/2023, 10:00-14","10:00-14",10,"00-14","09/13/2023",16,"Wednesday","09.13"
"1512","09/13/2023, 10:00-14","10:00-14",10,"00-14","09/13/2023",1,"Wednesday","09.13"
"1513","09/13/2023, 10:00-14","10:00-14",10,"00-14","09/13/2023",1,"Wednesday","09.13"
"1514","09/13/2023, 10:00-14","10:00-14",10,"00-14","09/13/2023",49,"Wednesday","09.13"
"1515","09/13/2023, 10:15-29","10:15-29",10,"15-29","09/13/2023",16,"Wednesday","09.13"
"1516","09/13/2023, 10:15-29","10:15-29",10,"15-29","09/13/2023",22,"Wednesday","09.13"
"1517","09/13/2023, 10:30-44","10:30-44",10,"30-44","09/13/2023",3,"Wednesday","09.13"
"1518","09/13/2023, 10:30-44","10:30-44",10,"30-44","09/13/2023",1,"Wednesday","09.13"
"1519","09/13/2023, 10:30-44","10:30-44",10,"30-44","09/13/2023",3,"Wednesday","09.13"
"1520","09/13/2023, 10:45-59","10:45-59",10,"45-59","09/13/2023",3,"Wednesday","09.13"
"1521","09/13/2023, 10:45-59","10:45-59",10,"45-59","09/13/2023",9,"Wednesday","09.13"
"1522","09/13/2023, 11:00-14","11:00-14",11,"00-14","09/13/2023",1,"Wednesday","09.13"
"1523","09/13/2023, 11:00-14","11:00-14",11,"00-14","09/13/2023",40,"Wednesday","09.13"
"1524","09/13/2023, 11:00-14","11:00-14",11,"00-14","09/13/2023",1,"Wednesday","09.13"
"1525","09/13/2023, 11:00-14","11:00-14",11,"00-14","09/13/2023",104,"Wednesday","09.13"
"1526","09/13/2023, 11:15-29","11:15-29",11,"15-29","09/13/2023",29,"Wednesday","09.13"
"1527","09/13/2023, 11:15-29","11:15-29",11,"15-29","09/13/2023",2,"Wednesday","09.13"
"1528","09/13/2023, 11:15-29","11:15-29",11,"15-29","09/13/2023",83,"Wednesday","09.13"
"1529","09/13/2023, 11:30-44","11:30-44",11,"30-44","09/13/2023",29,"Wednesday","09.13"
"1530","09/13/2023, 11:30-44","11:30-44",11,"30-44","09/13/2023",1,"Wednesday","09.13"
"1531","09/13/2023, 11:30-44","11:30-44",11,"30-44","09/13/2023",3,"Wednesday","09.13"
"1532","09/13/2023, 11:30-44","11:30-44",11,"30-44","09/13/2023",95,"Wednesday","09.13"
"1533","09/13/2023, 11:45-59","11:45-59",11,"45-59","09/13/2023",40,"Wednesday","09.13"
"1534","09/13/2023, 11:45-59","11:45-59",11,"45-59","09/13/2023",1,"Wednesday","09.13"
"1535","09/13/2023, 11:45-59","11:45-59",11,"45-59","09/13/2023",7,"Wednesday","09.13"
"1536","09/13/2023, 11:45-59","11:45-59",11,"45-59","09/13/2023",58,"Wednesday","09.13"
"1537","09/13/2023, 12:00-14","12:00-14",12,"00-14","09/13/2023",50,"Wednesday","09.13"
"1538","09/13/2023, 12:00-14","12:00-14",12,"00-14","09/13/2023",12,"Wednesday","09.13"
"1539","09/13/2023, 12:00-14","12:00-14",12,"00-14","09/13/2023",101,"Wednesday","09.13"
"1540","09/13/2023, 12:15-29","12:15-29",12,"15-29","09/13/2023",59,"Wednesday","09.13"
"1541","09/13/2023, 12:15-29","12:15-29",12,"15-29","09/13/2023",15,"Wednesday","09.13"
"1542","09/13/2023, 12:15-29","12:15-29",12,"15-29","09/13/2023",118,"Wednesday","09.13"
"1543","09/13/2023, 12:30-44","12:30-44",12,"30-44","09/13/2023",1,"Wednesday","09.13"
"1544","09/13/2023, 12:30-44","12:30-44",12,"30-44","09/13/2023",53,"Wednesday","09.13"
"1545","09/13/2023, 12:30-44","12:30-44",12,"30-44","09/13/2023",2,"Wednesday","09.13"
"1546","09/13/2023, 12:30-44","12:30-44",12,"30-44","09/13/2023",8,"Wednesday","09.13"
"1547","09/13/2023, 12:30-44","12:30-44",12,"30-44","09/13/2023",84,"Wednesday","09.13"
"1548","09/13/2023, 12:45-59","12:45-59",12,"45-59","09/13/2023",43,"Wednesday","09.13"
"1549","09/13/2023, 12:45-59","12:45-59",12,"45-59","09/13/2023",1,"Wednesday","09.13"
"1550","09/13/2023, 12:45-59","12:45-59",12,"45-59","09/13/2023",10,"Wednesday","09.13"
"1551","09/13/2023, 12:45-59","12:45-59",12,"45-59","09/13/2023",57,"Wednesday","09.13"
"1552","09/13/2023, 13:00-14","13:00-14",13,"00-14","09/13/2023",46,"Wednesday","09.13"
"1553","09/13/2023, 13:00-14","13:00-14",13,"00-14","09/13/2023",2,"Wednesday","09.13"
"1554","09/13/2023, 13:00-14","13:00-14",13,"00-14","09/13/2023",4,"Wednesday","09.13"
"1555","09/13/2023, 13:00-14","13:00-14",13,"00-14","09/13/2023",91,"Wednesday","09.13"
"1556","09/13/2023, 13:15-29","13:15-29",13,"15-29","09/13/2023",1,"Wednesday","09.13"
"1557","09/13/2023, 13:15-29","13:15-29",13,"15-29","09/13/2023",54,"Wednesday","09.13"
"1558","09/13/2023, 13:15-29","13:15-29",13,"15-29","09/13/2023",1,"Wednesday","09.13"
"1559","09/13/2023, 13:15-29","13:15-29",13,"15-29","09/13/2023",6,"Wednesday","09.13"
"1560","09/13/2023, 13:15-29","13:15-29",13,"15-29","09/13/2023",95,"Wednesday","09.13"
"1561","09/13/2023, 13:30-44","13:30-44",13,"30-44","09/13/2023",25,"Wednesday","09.13"
"1562","09/13/2023, 13:30-44","13:30-44",13,"30-44","09/13/2023",5,"Wednesday","09.13"
"1563","09/13/2023, 13:30-44","13:30-44",13,"30-44","09/13/2023",35,"Wednesday","09.13"
"1564","09/13/2023, 13:45-59","13:45-59",13,"45-59","09/13/2023",1,"Wednesday","09.13"
"1565","09/13/2023, 13:45-59","13:45-59",13,"45-59","09/13/2023",20,"Wednesday","09.13"
"1566","09/13/2023, 13:45-59","13:45-59",13,"45-59","09/13/2023",4,"Wednesday","09.13"
"1567","09/13/2023, 13:45-59","13:45-59",13,"45-59","09/13/2023",22,"Wednesday","09.13"
"1568","09/13/2023, 14:00-14","14:00-14",14,"00-14","09/13/2023",25,"Wednesday","09.13"
"1569","09/13/2023, 14:00-14","14:00-14",14,"00-14","09/13/2023",1,"Wednesday","09.13"
"1570","09/13/2023, 14:00-14","14:00-14",14,"00-14","09/13/2023",3,"Wednesday","09.13"
"1571","09/13/2023, 14:00-14","14:00-14",14,"00-14","09/13/2023",16,"Wednesday","09.13"
"1572","09/13/2023, 14:15-29","14:15-29",14,"15-29","09/13/2023",17,"Wednesday","09.13"
"1573","09/13/2023, 14:15-29","14:15-29",14,"15-29","09/13/2023",1,"Wednesday","09.13"
"1574","09/13/2023, 14:15-29","14:15-29",14,"15-29","09/13/2023",49,"Wednesday","09.13"
"1575","09/13/2023, 14:30-44","14:30-44",14,"30-44","09/13/2023",17,"Wednesday","09.13"
"1576","09/13/2023, 14:30-44","14:30-44",14,"30-44","09/13/2023",2,"Wednesday","09.13"
"1577","09/13/2023, 14:30-44","14:30-44",14,"30-44","09/13/2023",39,"Wednesday","09.13"
"1578","09/13/2023, 14:45-59","14:45-59",14,"45-59","09/13/2023",11,"Wednesday","09.13"
"1579","09/13/2023, 14:45-59","14:45-59",14,"45-59","09/13/2023",4,"Wednesday","09.13"
"1580","09/13/2023, 14:45-59","14:45-59",14,"45-59","09/13/2023",54,"Wednesday","09.13"
"1581","09/14/2023, 7:45-59","7:45-59",7,"45-59","09/14/2023",3,"Thursday","09.14"
"1582","09/14/2023, 8:00-14","8:00-14",8,"00-14","09/14/2023",2,"Thursday","09.14"
"1583","09/14/2023, 8:00-14","8:00-14",8,"00-14","09/14/2023",2,"Thursday","09.14"
"1584","09/14/2023, 8:00-14","8:00-14",8,"00-14","09/14/2023",11,"Thursday","09.14"
"1585","09/14/2023, 8:15-29","8:15-29",8,"15-29","09/14/2023",8,"Thursday","09.14"
"1586","09/14/2023, 8:15-29","8:15-29",8,"15-29","09/14/2023",1,"Thursday","09.14"
"1587","09/14/2023, 8:15-29","8:15-29",8,"15-29","09/14/2023",8,"Thursday","09.14"
"1588","09/14/2023, 8:30-44","8:30-44",8,"30-44","09/14/2023",6,"Thursday","09.14"
"1589","09/14/2023, 8:30-44","8:30-44",8,"30-44","09/14/2023",4,"Thursday","09.14"
"1590","09/14/2023, 8:30-44","8:30-44",8,"30-44","09/14/2023",17,"Thursday","09.14"
"1591","09/14/2023, 8:45-59","8:45-59",8,"45-59","09/14/2023",7,"Thursday","09.14"
"1592","09/14/2023, 8:45-59","8:45-59",8,"45-59","09/14/2023",2,"Thursday","09.14"
"1593","09/14/2023, 8:45-59","8:45-59",8,"45-59","09/14/2023",19,"Thursday","09.14"
"1594","09/14/2023, 9:00-14","9:00-14",9,"00-14","09/14/2023",5,"Thursday","09.14"
"1595","09/14/2023, 9:00-14","9:00-14",9,"00-14","09/14/2023",9,"Thursday","09.14"
"1596","09/14/2023, 9:00-14","9:00-14",9,"00-14","09/14/2023",1,"Thursday","09.14"
"1597","09/14/2023, 9:00-14","9:00-14",9,"00-14","09/14/2023",18,"Thursday","09.14"
"1598","09/14/2023, 9:15-29","9:15-29",9,"15-29","09/14/2023",11,"Thursday","09.14"
"1599","09/14/2023, 9:15-29","9:15-29",9,"15-29","09/14/2023",16,"Thursday","09.14"
"1600","09/14/2023, 9:30-44","9:30-44",9,"30-44","09/14/2023",10,"Thursday","09.14"
"1601","09/14/2023, 9:30-44","9:30-44",9,"30-44","09/14/2023",24,"Thursday","09.14"
"1602","09/14/2023, 9:45-59","9:45-59",9,"45-59","09/14/2023",9,"Thursday","09.14"
"1603","09/14/2023, 9:45-59","9:45-59",9,"45-59","09/14/2023",1,"Thursday","09.14"
"1604","09/14/2023, 9:45-59","9:45-59",9,"45-59","09/14/2023",33,"Thursday","09.14"
"1605","09/14/2023, 10:00-14","10:00-14",10,"00-14","09/14/2023",16,"Thursday","09.14"
"1606","09/14/2023, 10:00-14","10:00-14",10,"00-14","09/14/2023",1,"Thursday","09.14"
"1607","09/14/2023, 10:00-14","10:00-14",10,"00-14","09/14/2023",2,"Thursday","09.14"
"1608","09/14/2023, 10:00-14","10:00-14",10,"00-14","09/14/2023",39,"Thursday","09.14"
"1609","09/14/2023, 10:15-29","10:15-29",10,"15-29","09/14/2023",10,"Thursday","09.14"
"1610","09/14/2023, 10:15-29","10:15-29",10,"15-29","09/14/2023",1,"Thursday","09.14"
"1611","09/14/2023, 10:15-29","10:15-29",10,"15-29","09/14/2023",12,"Thursday","09.14"
"1612","09/14/2023, 10:30-44","10:30-44",10,"30-44","09/14/2023",1,"Thursday","09.14"
"1613","09/14/2023, 10:30-44","10:30-44",10,"30-44","09/14/2023",2,"Thursday","09.14"
"1614","09/14/2023, 10:30-44","10:30-44",10,"30-44","09/14/2023",2,"Thursday","09.14"
"1615","09/14/2023, 10:45-59","10:45-59",10,"45-59","09/14/2023",3,"Thursday","09.14"
"1616","09/14/2023, 10:45-59","10:45-59",10,"45-59","09/14/2023",1,"Thursday","09.14"
"1617","09/14/2023, 10:45-59","10:45-59",10,"45-59","09/14/2023",6,"Thursday","09.14"
"1618","09/14/2023, 11:00-14","11:00-14",11,"00-14","09/14/2023",33,"Thursday","09.14"
"1619","09/14/2023, 11:00-14","11:00-14",11,"00-14","09/14/2023",1,"Thursday","09.14"
"1620","09/14/2023, 11:00-14","11:00-14",11,"00-14","09/14/2023",55,"Thursday","09.14"
"1621","09/14/2023, 11:15-29","11:15-29",11,"15-29","09/14/2023",37,"Thursday","09.14"
"1622","09/14/2023, 11:15-29","11:15-29",11,"15-29","09/14/2023",1,"Thursday","09.14"
"1623","09/14/2023, 11:15-29","11:15-29",11,"15-29","09/14/2023",2,"Thursday","09.14"
"1624","09/14/2023, 11:15-29","11:15-29",11,"15-29","09/14/2023",72,"Thursday","09.14"
"1625","09/14/2023, 11:30-44","11:30-44",11,"30-44","09/14/2023",55,"Thursday","09.14"
"1626","09/14/2023, 11:30-44","11:30-44",11,"30-44","09/14/2023",2,"Thursday","09.14"
"1627","09/14/2023, 11:30-44","11:30-44",11,"30-44","09/14/2023",5,"Thursday","09.14"
"1628","09/14/2023, 11:30-44","11:30-44",11,"30-44","09/14/2023",154,"Thursday","09.14"
"1629","09/14/2023, 11:45-59","11:45-59",11,"45-59","09/14/2023",40,"Thursday","09.14"
"1630","09/14/2023, 11:45-59","11:45-59",11,"45-59","09/14/2023",2,"Thursday","09.14"
"1631","09/14/2023, 11:45-59","11:45-59",11,"45-59","09/14/2023",3,"Thursday","09.14"
"1632","09/14/2023, 11:45-59","11:45-59",11,"45-59","09/14/2023",98,"Thursday","09.14"
"1633","09/14/2023, 12:00-14","12:00-14",12,"00-14","09/14/2023",42,"Thursday","09.14"
"1634","09/14/2023, 12:00-14","12:00-14",12,"00-14","09/14/2023",4,"Thursday","09.14"
"1635","09/14/2023, 12:00-14","12:00-14",12,"00-14","09/14/2023",62,"Thursday","09.14"
"1636","09/14/2023, 12:15-29","12:15-29",12,"15-29","09/14/2023",40,"Thursday","09.14"
"1637","09/14/2023, 12:15-29","12:15-29",12,"15-29","09/14/2023",19,"Thursday","09.14"
"1638","09/14/2023, 12:15-29","12:15-29",12,"15-29","09/14/2023",93,"Thursday","09.14"
"1639","09/14/2023, 12:30-44","12:30-44",12,"30-44","09/14/2023",3,"Thursday","09.14"
"1640","09/14/2023, 12:30-44","12:30-44",12,"30-44","09/14/2023",30,"Thursday","09.14"
"1641","09/14/2023, 12:30-44","12:30-44",12,"30-44","09/14/2023",9,"Thursday","09.14"
"1642","09/14/2023, 12:30-44","12:30-44",12,"30-44","09/14/2023",59,"Thursday","09.14"
"1643","09/14/2023, 12:45-59","12:45-59",12,"45-59","09/14/2023",47,"Thursday","09.14"
"1644","09/14/2023, 12:45-59","12:45-59",12,"45-59","09/14/2023",1,"Thursday","09.14"
"1645","09/14/2023, 12:45-59","12:45-59",12,"45-59","09/14/2023",8,"Thursday","09.14"
"1646","09/14/2023, 12:45-59","12:45-59",12,"45-59","09/14/2023",107,"Thursday","09.14"
"1647","09/14/2023, 13:00-14","13:00-14",13,"00-14","09/14/2023",1,"Thursday","09.14"
"1648","09/14/2023, 13:00-14","13:00-14",13,"00-14","09/14/2023",68,"Thursday","09.14"
"1649","09/14/2023, 13:00-14","13:00-14",13,"00-14","09/14/2023",4,"Thursday","09.14"
"1650","09/14/2023, 13:00-14","13:00-14",13,"00-14","09/14/2023",127,"Thursday","09.14"
"1651","09/14/2023, 13:15-29","13:15-29",13,"15-29","09/14/2023",49,"Thursday","09.14"
"1652","09/14/2023, 13:15-29","13:15-29",13,"15-29","09/14/2023",2,"Thursday","09.14"
"1653","09/14/2023, 13:15-29","13:15-29",13,"15-29","09/14/2023",1,"Thursday","09.14"
"1654","09/14/2023, 13:15-29","13:15-29",13,"15-29","09/14/2023",105,"Thursday","09.14"
"1655","09/14/2023, 13:30-44","13:30-44",13,"30-44","09/14/2023",22,"Thursday","09.14"
"1656","09/14/2023, 13:30-44","13:30-44",13,"30-44","09/14/2023",6,"Thursday","09.14"
"1657","09/14/2023, 13:30-44","13:30-44",13,"30-44","09/14/2023",49,"Thursday","09.14"
"1658","09/14/2023, 13:45-59","13:45-59",13,"45-59","09/14/2023",1,"Thursday","09.14"
"1659","09/14/2023, 13:45-59","13:45-59",13,"45-59","09/14/2023",20,"Thursday","09.14"
